deal,2.4941930038546483,bring,1.6712662508054386,individual,4.640395574818838,brutality,2.7007107063413374,court,1.715381170157254,shapiro,1.9683992878512657,sandwich,2.3814160044644934,herschel,3.823765698355775,figure,5.264519238803018,try,2.942300935342423,come,1.9839339839294574,recruiter,5.891408635893813,care,2.174560280046801,iraq,3.2457018908868385,joy,2.7820307287103363,build,1.529921889312709,platform,3.563522204548974,mean,3.9229170161020006,point,2.82586721111525,lot,2.0843783835585725
food,2.448769693733122,mike,1.670973584948106,system,4.610868273547609,country,2.683690484891577,campaign,1.713918181482135,bomb,1.9596075558436812,mama,2.3416697001505744,guy,3.7965597541218634,personality,5.241189686934843,tongue,2.856805481541491,caucus,1.9574999448026826,comey,5.83824469942362,vote,2.1734472678610866,fight,3.2324334155346164,state,2.7512072129862664,fed,1.5113605260283092,minute,3.500843478714753,city,3.861832495636101,daughter,2.819277072924528,supremacist,2.063756022426649
clavin,2.4440850822733515,need,1.6327226732431805,use,4.561049503183885,look,2.676547418016176,include,1.6552526743983638,course,1.945994358553118,pay,2.3287856108656153,happen,3.7367542299955714,place,5.2117467895177,discount,2.853186604523882,amy,1.946351613583256,movie,5.78057404070282,agree,2.1576431917816237,know,3.205710317638209,trump,2.7470839440414068,store,1.4952045438055421,kind,3.487880778360876,shapiro,3.8613118553737795,transition,2.8068755787147235,house,2.058113379691262
fun,2.406735234367435,rhetoric,1.622482868107246,nazi,4.498951274187063,talk,2.6761106176476277,try,1.634822202591381,know,1.9296624970185605,live,2.322133374172535,district,3.713315523377361,brain,5.16411140172654,verse,2.8447216603430476,lot,1.9328933370058927,day,5.73509783539374,ruling,2.137446386084016,use,3.204525218860271,course,2.7363915332170667,percent,1.481108856755678,facebook,3.4696272131182986,suggest,3.836728421023181,son,2.7880987039745593,argument,2.0539056076162643
house,2.3845200164686555,impeach,1.6114385626907621,fight,4.4844358725218525,brandon,2.5950898071675943,vote,1.6325975656263028,deal,1.9280801538993095,hold,2.3046461103470484,mail,3.7072768902089837,try,5.10119525004448,worship,2.842087822393621,plan,1.9140334884712824,office,5.731589218681258,body,2.1372719115779772,moscow,3.201732386483331,plan,2.7006859833594783,problem,1.479663343284055,send,3.405294255921692,ben,3.8287509575681997,book,2.782428116973014,buy,2.034472933376671
sense,2.3488926873324623,listen,1.5991340756409513,medium,4.396943187952217,house,2.5896992031416115,moment,1.6296327701003541,terrorism,1.9271413121210774,transgender,2.3022975655237796,tell,3.578742850540917,learn,5.030560211378945,bear,2.8036360506931493,aoc,1.909047506052525,zip,5.627801581648759,clause,2.1142969780480687,regime,3.193988544441609,stage,2.6188574856383893,ledger,1.4744744329920332,company,3.3689126146811943,immunity,3.818260344040411,money,2.774055999244199,hand,2.025446618068911
die,2.307253129456092,victory,1.5963345985763677,life,4.389208035959801,loot,2.5772485443849256,nominee,1.6174067858357744,jordan,1.9144385447183507,privilege,2.2919239555819315,trend,3.5673455280008275,form,4.998847898659761,bro,2.754185273257424,let,1.8973535838131708,twitter,5.6077274715677055,talk,2.0997733091563173,americans,3.157586146701308,democrats,2.616162906402939,credit,1.4337760842478273,find,3.3201339834105044,job,3.7691062756408775,male,2.768263533620331,kimmel,2.024853328726102
film,2.2833665719944283,haley,1.588118409326203,bit,4.382063193939242,mayor,2.557589437007569,point,1.6102785686301873,muslims,1.90376909670639,ass,2.2808834472158894,need,3.559469268667196,play,4.983938757395643,doctrine,2.7389289920116515,establishment,1.8959461172856433,bill,5.522750482594534,decisis,2.0897672290419673,cia,3.116769027286307,cala,2.5650807877728945,growth,1.4297405097587443,today,3.3044575758449537,vaccination,3.6926335075003363,hear,2.7557432636350416,conceal,2.016498511207956
help,2.237536228298024,office,1.5807131964152048,history,4.3574482262735845,blm,2.5402901890118255,america,1.6074048121146713,hospital,1.8954474813552213,gym,2.2640823552188722,lead,3.545829108252226,truth,4.9816911834095094,gentleman,2.722936426500296,coronavirus,1.8949520536937883,write,5.511686363265003,legislature,2.0865910471745512,money,3.0641174471745165,dailywire,2.5255041653751182,network,1.4058410340464536,appreciate,3.3014433649005284,california,3.6528495417915647,person,2.7437069345737104,bullet,1.9787244380761704
hour,2.234776328336215,hate,1.578424041689695,let,4.352581619783854,stop,2.5138710255059693,polling,1.587645251862625,attempt,1.8950767888573612,daddy,2.249234264582055,house,3.5130561017689015,develop,4.932509430574835,king,2.646904370115127,race,1.8926311629333723,check,5.5028233925883,bear,2.0715075429136034,supply,2.9864814826301833,administration,2.4446234859269653,way,1.4025354614605139,ban,3.2897949027246627,accord,3.637671748335792,happen,2.732338378443567,purchase,1.9775466823869263
joke,2.2265586474057177,stop,1.561512228500067,religion,4.333783440889246,narrative,2.457143103492097,democracy,1.581742263179475,use,1.8907487496864044,difference,2.1808258764893216,nick,3.431970503389644,domain,4.908761346592159,heart,2.6364785846683576,talk,1.8865077170657618,campaign,5.464871943492465,mother,2.0595501485690844,korea,2.9459991588145673,speak,2.4267317104277533,buck,1.3437837143063118,stephen,3.2644034751000075,shut,3.634022653880122,baby,2.7136507022432785,course,1.9768131834867602
job,2.190998705706069,immigration,1.5586858508725,speak,4.3075412853421735,system,2.4473215998063584,job,1.5808053834493883,mattress,1.8817849954487644,love,2.1804462941354186,walker,3.336928311846015,behavior,4.821235499050384,devil,2.6362113583515225,tuesday,1.8564321050829184,come,5.301768837805421,contraception,2.0267166010279913,deal,2.889857309262504,pick,2.3980123115972773,wallet,1.3220416687131051,lot,3.2442603350936787,market,3.620934652555837,problem,2.706899249998327,round,1.9705554166959904
meet,2.188703743308081,elect,1.53349409883382,care,4.290062844046204,run,2.436370808541558,ben,1.5778503086564095,place,1.8383965061068899,fry,2.162748068480745,hold,3.3189731375012737,animal,4.804287360564276,world,2.622782647157762,government,1.8472198166789169,party,5.3003654199395145,fact,2.0265487654961216,official,2.887699580496097,comma,2.392172200764909,save,1.3218105103981488,word,3.2301309935280482,florida,3.6080892958373525,study,2.706602841150066,shot,1.965725068444686
end,2.169046184087802,night,1.5115394039535313,change,4.20191579931294,portland,2.4029165153616665,suggest,1.5684692760660075,iraq,1.836957033850645,thing,2.159841671531206,hampshire,3.1936219720894585,process,4.687075021013268,mediator,2.6172370679134453,castro,1.8080923391952237,crime,5.294701666768641,texas,2.020390170148129,attack,2.8535345154979432,turn,2.3905356918084393,point,1.2935328246814157,hit,3.2223166447609826,model,3.527798476570902,movie,2.70425976505099,number,1.9127614263240893
figure,2.1619565511802783,iran,1.5055546638755226,debate,4.186299628548087,taylor,2.396391686831449,official,1.5602678370588017,refugee,1.8114172332813285,burger,2.1494343776995213,man,3.1833447122660736,rule,4.683585455447995,mean,2.6168573394464287,point,1.805980912043282,administration,5.199938478624598,week,2.0033242857539744,history,2.851552582459597,history,2.381850944550029,let,1.2689539100956986,leave,3.1557272860176955,food,3.488518177954289,raise,2.7019257337020837,shotgun,1.901983613489451
walk,2.1507959799999488,barack,1.5042100653405823,violence,4.184694105460418,chauvin,2.391047964008695,need,1.5384217653750372,land,1.7975824193159344,beat,2.139684383266091,iowa,3.1117888120603445,aim,4.639118357460946,understand,2.6034787693492283,way,1.7717299703116174,court,5.182122285055747,united,1.9867720551921884,market,2.844902877328136,number,2.36360920439642,investment,1.2585104048986966,medium,3.1520187879626187,fact,3.4659256783048837,grow,2.688829667984122,defend,1.8321847571375438
care,2.1158021092544583,economy,1.5032341603936383,look,4.184059315472019,die,2.388266765681932,talk,1.5257993853811271,year,1.7832757271553525,player,2.1074010780111765,update,3.0649565446269005,regard,4.63898681181883,earth,2.594533996186822,producer,1.7596356685623764,committee,5.178298417013008,heartbeat,1.9798201783114495,people,2.8054373717949486,today,2.352706981991235,mining,1.2310743034434217,pay,3.0859170969942995,care,3.4606765633734047,fight,2.678713824540733,citizen,1.8071134577631291
kill,2.1012714499894463,world,1.4983914067859518,create,4.16043771898891,family,2.3844713402030537,remember,1.5190698291967955,continue,1.7831019688649947,calorie,2.103666368033616,feel,3.0321321706402125,imagine,4.604890989971941,thing,2.547211533184593,yang,1.7516579360287436,politic,5.050924886357117,privacy,1.9652390254289083,time,2.754589696185468,home,2.3333127014607635,satachi,1.2284441039551006,patreon,3.0431878027076054,life,3.4516669360460916,generation,2.676700186347907,issue,1.7897223575739682
andrew,2.0993617466342918,bannon,1.4594445894811336,value,4.153711152624594,knock,2.384356724940938,continue,1.5164157216960703,fire,1.759099024491191,sleep,2.0962862062564964,lake,2.997945470538782,speak,4.568770791812852,hear,2.5253056834800014,endorse,1.7382842087863601,nancy,4.970986087879363,use,1.962114371666662,east,2.7394451376776785,pennsylvania,2.2954017438817056,try,1.2251655773400123,shirt,3.0425321019135634,lock,3.434647435701735,film,2.6663789618128146,buyback,1.7785699931470835
mind,2.0419557283598815,presidency,1.4529608980980253,identity,4.058269242900626,time,2.349489303931611,post,1.4974734204477873,regime,1.7506085149794737,pull,2.0768617028487735,kind,2.9256256231536533,knowledge,4.5220027713579665,wife,2.5115596644664504,market,1.7358510906940654,buck,4.948825381132975,health,1.9485669880921224,trade,2.7341921143844825,convention,2.2659055325855286,oil,1.2182510973909715,joke,3.024990770536085,pay,3.423099411326688,community,2.6635928416810963,pistol,1.7784503512872705
interview,2.010654897076661,nikki,1.4220589786290616,term,4.02541641782193,antifa,2.349010881644427,use,1.4908829495352667,university,1.7404556485245022,shirt,2.066698396219805,issue,2.899484333866548,society,4.513424718696075,sacrifice,2.5099742348235288,mike,1.731359760477345,book,4.921170001536801,power,1.9466689332318174,region,2.7265249287519833,margaret,2.261906188987768,future,1.2144949855480331,man,3.019699608713125,worker,3.413552712349661,drag,2.6573911198133855,jury,1.727640689943257
drug,1.9940283527364187,indictment,1.4104063184211975,movement,3.9962461909442264,chicago,2.327482829102296,lead,1.4885089380137575,jihad,1.717055670555493,got,2.065447957387296,bit,2.891364513009259,power,4.513094341954041,time,2.4565190570108815,look,1.7011313425356742,claim,4.874693612650343,coney,1.9201366950796077,defense,2.725820598043826,lie,2.2598630926487013,economist,1.2126456538546495,channel,3.010275151268924,order,3.4074818164073197,stand,2.650265060151452,death,1.7252591755705309
hope,1.9816805816640597,flag,1.4027343966917474,end,3.929225532084136,day,2.312236402807916,jill,1.4876972995304725,order,1.698140318931027,cheese,2.065112566757346,evening,2.8912103588729314,child,4.510934424021139,gospel,2.4510756019796403,booker,1.698516765964776,company,4.810238042375285,senate,1.9162909949203133,end,2.719207115162339,change,2.208773789165614,inflate,1.2035238403618984,information,3.0031299089470687,point,3.406823118038097,pay,2.608535318591862,teacher,1.7092430305889013
church,1.9682972106412577,ask,1.3963502631933988,opinion,3.8800025139798398,squad,2.2973346267238166,order,1.4839490785635914,policy,1.6953499017935274,thank,2.0626323324017415,philadelphia,2.8782747733930227,culture,4.508557419440439,listen,2.402965403186485,union,1.6839938658794291,power,4.736759841639152,row,1.9012490894171625,climate,2.6815747214616605,life,2.1916181440908784,income,1.1902973153394105,eat,2.989619080101416,patient,3.4004505203668627,health,2.582256852136959,commit,1.6885704770829433
believe,1.9649707690221594,hope,1.392218264585732,war,3.8432897389562797,evidence,2.2556311758292553,end,1.4729233013476926,authority,1.6942314346875558,find,2.057518401444915,governor,2.8704813740858506,write,4.503312620546129,country,2.385556492602894,guy,1.6665962583246752,attorney,4.734950980377311,position,1.8954375645731085,course,2.620783065249321,wire,2.1615075865496185,internet,1.175619805328384,elon,2.9853292687965514,infect,3.3983816972979124,live,2.5686012578174897,suicide,1.6729867623408348
bring,1.9517344373742107,cruz,1.3829079687493386,company,3.7996309991228,jury,2.2328351867858345,obama,1.4638235808856042,sleep,1.6779101057293198,percent,2.0556009228445995,flip,2.7535307459920846,describe,4.495154329481687,money,2.37639386056928,wealth,1.6588695069347053,attempt,4.730246862876233,amy,1.8904352844798171,cost,2.604443962644778,immigration,2.1542876458582136,mean,1.163429699053529,break,2.962135503986374,lot,3.3919235321156407,class,2.5432409607423136,self,1.6719726061837337
mom,1.948925503696088,enemy,1.3742138133077073,institution,3.795719462926933,watch,2.2305973264590917,turn,1.4635397587182004,holocaust,1.6613398046674945,watch,2.0495306012194376,expect,2.7349477591460594,game,4.463717149971358,lady,2.3629359307871227,policy,1.647539829278945,charge,4.688307882696171,change,1.887671537403714,talk,2.5865368605194226,interview,2.1390984340651933,labor,1.15819514269228,understand,2.906876781161287,crisis,3.3874245154539726,world,2.5036644838849624,time,1.6605777475972219
week,1.9326367472437755,blame,1.3578109192730485,example,3.7827081426907845,door,2.2200851228666654,story,1.4538692838938772,hezbollah,1.6458950860092583,hood,2.04500368880602,exit,2.7254051892182725,narrative,4.42763350392986,flesh,2.3148497958412375,problem,1.637079106339328,james,4.6512258267801,restriction,1.8776994253219275,tucker,2.5837274780815163,person,2.131339616235858,card,1.1405930782755964,bet,2.903738374669718,want,3.3777492533941134,issue,2.484281926079382,rate,1.6488539391137567
lose,1.9067993778348948,january,1.330910950206472,student,3.7736493202287105,hand,2.2190393570880445,gas,1.4492171057016945,ally,1.6259578579924412,dress,2.0044704078686295,shift,2.685878388040299,course,4.388697601174411,kingdom,2.3021401343012853,nevada,1.5977202328704054,month,4.648864235463361,know,1.870312168751127,crimea,2.5688373910910642,hear,2.1279224034536837,exchange,1.1260518327623947,remove,2.8922538948412364,expert,3.3412600225563027,fact,2.3572795267808364,reason,1.6471445184244955
experience,1.9004598988617332,nation,1.330274345046002,tweet,3.76012798747103,training,2.216165419605457,come,1.4337855822978238,accord,1.6241416788356564,jericho,1.9969352420005386,wait,2.641754756542554,read,4.378467531978495,feel,2.274124333488089,state,1.592450138294985,word,4.618173804884294,support,1.866958221492726,peace,2.567113575132645,bring,2.111788316587768,control,1.1243841148541296,week,2.8869870122970824,increase,3.3307108029178965,ask,2.3509779931468775,knife,1.6446214030912978
hollywood,1.8999002168192012,administration,1.31626956925911,place,3.6846136157273355,death,2.1964935369458125,deal,1.4132581329961882,accords,1.6121783880723934,divorce,1.982745912634441,hope,2.6333293324583447,associate,4.376329802548586,forgive,2.267458914999587,democrat,1.5923938004489833,cover,4.5583348227603375,argue,1.865033063917748,control,2.548673587653086,ticket,2.0975456833839217,banking,1.1171782692979044,sound,2.883217650302479,problem,3.329336786352661,trans,2.305344623768188,thing,1.6384352614952276
sell,1.8793359500696838,michael,1.3070019674824327,platform,3.6810819748301897,americans,2.1914719893945245,sleep,1.4007607944564378,yesterday,1.5994893952969356,agree,1.9602120387241115,maricopa,2.6303058452102372,belief,4.348065145209605,messiah,2.261762134790623,stage,1.5740075713845625,press,4.514114063759719,clinic,1.8639496733822256,kiev,2.5268664885366734,folk,2.0818420493820393,preference,1.1169500783187225,content,2.859046679279376,dollar,3.3138152904410436,bill,2.2737497983177506,believe,1.6256062180004498
conversation,1.8624272039644376,trade,1.3025398817668628,policy,3.668613221185395,prison,2.186158249537878,senate,1.3971719459142358,protest,1.5987833200478518,day,1.9577316770433448,campaign,2.621322382727801,come,4.343862118415867,question,2.201320090147895,left,1.5388585006689854,week,4.511634252083656,descent,1.8440920484533387,change,2.5017601829988263,week,2.0673828735823614,jack,1.109563098467799,hour,2.811531647040502,use,3.2640444194764404,blocker,2.269087369204781,defendant,1.6177782525918192
couple,1.7745110323863056,china,1.2985332369944684,money,3.6053320524141914,brianna,2.18061399502797,gold,1.3958868088489664,include,1.5827680614409698,chest,1.9554673559545952,place,2.5922462265979287,year,4.337261328716045,prophet,2.1436160393135,zip,1.4858964231127234,include,4.485788543689657,incest,1.8426267649805408,north,2.496480240716899,try,2.0556950135170533,property,1.1024050460878205,money,2.7770631025223347,look,3.234552506390981,stop,2.2526334569567563,come,1.6175492527111441
room,1.7722442360095603,war,1.28915330325487,bunch,3.600358227463421,hit,2.1218653747948957,question,1.3946326301898666,today,1.5756358840277338,taste,1.9302944794070567,times,2.5847691626649585,perspective,4.2881608465979095,squad,2.1255898054925213,income,1.4574973849621164,mattress,4.483178754913831,kavanaugh,1.8380975976601706,aid,2.4944322287289116,turnout,2.0505361323802296,capital,1.0987300240378282,fun,2.7727275665384976,distancing,3.200185443697388,classroom,2.244764884056124,sheriff,1.6160530989753983
turn,1.7663777796596156,clip,1.2539582703244492,patreon,3.550274678721378,brother,2.1197614786003895,ukraine,1.3812079449857373,day,1.5753160715020125,wear,1.9130688531169207,california,2.5707389944591754,term,4.287996314084524,apostle,2.0216019330241104,shapiro,1.4551990517196556,turn,4.480156296609279,course,1.8355544927978744,intelligence,2.473050838636746,nominee,2.040969874862493,term,1.092806251773581,hate,2.767112612596302,yesterday,3.1776889579700374,thank,2.2264660835914665,solution,1.6021447279646444
win,1.7564298682833936,family,1.248140072042824,friend,3.5398180587140904,force,2.1071318057806367,night,1.364939470897002,fact,1.5728268667513658,leg,1.8953772045292845,area,2.5538078533393906,person,4.286498832410381,send,1.9978603191230453,tulsi,1.4519057374431783,ask,4.424946461156914,today,1.8330654325405165,enemy,2.4647899328169296,record,2.0315589375522882,musk,1.0752372045110472,listen,2.7640851509925284,curve,3.1346797975043463,body,2.204085754366113,islam,1.5907240317186089
pull,1.7539434824566429,condemn,1.2436298846120661,build,3.4827687815555604,neck,2.080276989872627,happen,1.3567618019799017,enemy,1.569372418404196,respect,1.8878186910675574,year,2.5047159121641127,jung,4.255612353266678,blessing,1.9816768733257146,cory,1.4460337517767474,find,4.42373497418831,democracy,1.8293012614319366,pay,2.417902073730548,help,2.0308891858259095,job,1.0747125777907345,button,2.6939337348998507,come,3.115126425668749,bear,2.1819869561881635,rape,1.5896393109364484
